funding_total_usd,country_code,city,funding_rounds
2000000.0,AS,North Sydney,1.0
48867.0,AS,Chennai,1.0
100000.0,NorthAm,West Hollywood,1.0
1883.0,AS,New Delhi,1.0
1350000.0,EU,London,2.0
978000.0,NorthAm,Boston,4.0
59004.0,NorthAm,Vancouver,1.0
6509999.0,NorthAm,Irvine,2.0
1000000.0,EU,Névache,1.0
387700.0,EU,Madrid,1.0
10000000.0,NorthAm,Panama City Beach,1.0
2115950.0,AS,Seoul,4.0
5800000.0,NorthAm,Virginia,1.0
500000.0,NorthAm,New York,1.0
6500000.0,EU,London,3.0
100000.0,AS,Hyderabad,1.0
377000.0,AS,Mumbai,1.0
150000.0,AS,Mumbai,1.0
6500000.0,AS,Mumbai,2.0
43000000.0,AS,Mumbai,2.0
1408347.0,Other,Nicosia,5.0
100000.0,NorthAm,Denver,1.0
75000.0,Other,Nairobi,1.0
8000000.0,NorthAm,Plano,2.0
8000.0,NorthAm,Philadelphia,1.0
1500000.0,NorthAm,Wilmington,1.0
5700000.0,NorthAm,Orlando,3.0
350000.0,NorthAm,Lucerne Valley,1.0
10000000.0,NorthAm,San Francisco,3.0
720000.0,NorthAm,Seattle,3.0
808227.0,EU,Barcelona,4.0
2184267.0,NorthAm,Los Angeles,2.0
1250000.0,NorthAm,New York,1.0
40000.0,NorthAm,Nashville,2.0
400000.0,EU,Moscow,1.0
400000.0,NorthAm,Minneapolis,1.0
4000000.0,NorthAm,San Francisco,2.0
50000.0,NorthAm,Raleigh,1.0
300000.0,NorthAm,Los Angeles,1.0
1000000.0,NorthAm,Chicago,1.0
8500000.0,NorthAm,Mountain View,1.0
250000.0,NorthAm,Orange,1.0
267000.0,NorthAm,Austin,3.0
4900000.0,NorthAm,Berwyn,2.0
2214805.0,NorthAm,Seattle,2.0
3600000.0,EU,Helsinki,2.0
135000.0,NorthAm,San Francisco,1.0
310000.0,NorthAm,Los Angeles,1.0
3600000.0,AS,Beijing,1.0
151000.0,NorthAm,New York,3.0
800000.0,NorthAm,San Francisco,1.0
20100000.0,NorthAm,Charleston,1.0
8032882.0,NorthAm,Belvedere Tiburon,3.0
13966279.0,NorthAm,San Francisco,3.0
900000.0,NorthAm,Cambridge,1.0
300304.0,NorthAm,Culver City,4.0
4000.0,NorthAm,Sackville,1.0
100000.0,NorthAm,Rochester,1.0
10000000.0,NorthAm,New York,1.0
5607625.0,AS,Sydney,3.0
1500000.0,NorthAm,Mountain View,1.0
3000000.0,NorthAm,Redwood City,2.0
10000.0,SouthAm,São Paulo,1.0
200000.0,EU,Paris,1.0
200000.0,NorthAm,Los Angeles,1.0
5955071.0,Other,Trondheim,2.0
500000.0,EU,Helsinki,1.0
3222000.0,NorthAm,San Francisco,2.0
31990000.0,NorthAm,San Francisco,6.0
215000.0,NorthAm,New York,2.0
4112016.0,NorthAm,Seattle,3.0
1475000.0,AS,Singapore,1.0
5000000.0,EU,Amsterdam,1.0
30000.0,NorthAm,Memphis,3.0
250000.0,NorthAm,Durham,1.0
1000000.0,NorthAm,Detroit,2.0
9000000.0,NorthAm,San Francisco,1.0
285321.0,NorthAm,Vancouver,1.0
578970.0,EU,Helsinki,1.0
59500000.0,NorthAm,San Francisco,4.0
28771405.0,EU,Malma,1.0
2000000.0,NorthAm,San Francisco,2.0
40000000.0,NorthAm,Mountain View,1.0
25000000.0,AS,Shanghai,1.0
27520000.0,NorthAm,Los Angeles,3.0
16400000.0,NorthAm,New York,3.0
735000.0,NorthAm,Nashville,5.0
25000000.0,NorthAm,Ann Arbor,1.0
24499999.0,NorthAm,Los Altos,2.0
5220000.0,EU,Aarhus,1.0
41972725.0,AS,Beijing,5.0
50000000.0,NorthAm,El Cajon,3.0
171572758.0,EU,London,5.0
3100000.0,NorthAm,Charlottesville,1.0
5400000.0,NorthAm,Toronto,1.0
2319850.70471909,EU,London,2.0
2324000.0,NorthAm,Ligonier,1.0
9111326.0,NorthAm,Pittsburgh,1.0
350000.0,NorthAm,Scottsdale,2.0
1300000.0,NorthAm,Boston,1.0
2000000.0,NorthAm,Cambridge,1.0
248000.0,NorthAm,Boston,1.0
200000.0,NorthAm,Waltham,1.0
1500000.0,NorthAm,Boston,1.0
10286000.0,NorthAm,Framingham,3.0
457048.0,NorthAm,Boston,1.0
21000000.0,NorthAm,Boston,1.0
1200000.0,NorthAm,Cambridge,1.0
160886.0,NorthAm,Waltham,1.0
3225000.0,NorthAm,Boston,2.0
2000000.0,NorthAm,Manchester,1.0
7000000.0,NorthAm,Boston,2.0
370600000.0,NorthAm,Westborough,9.0
2290002.0,NorthAm,Spooner,2.0
175000.0,NorthAm,La Mirada,1.0
4200000.0,Other,Tel Aviv,1.0
6500000.0,EU,London,2.0
5541500.0,NorthAm,Fargo,3.0
250000.0,NorthAm,New York,1.0
25000.0,NorthAm,Los Angeles,1.0
35200000.0,NorthAm,Los Angeles,7.0
57500.0,NorthAm,San Francisco,1.0
135000.0,NorthAm,San Francisco,1.0
6260000.0,NorthAm,Portsmouth,2.0
275759.0,EU,London,1.0
4850000.0,NorthAm,Louisville,4.0
4800000.0,NorthAm,Arvada,2.0
43000000.0,NorthAm,Boulder,2.0
2600000.0,EU,London,2.0
7850000.0,NorthAm,New York,3.0
6957993.0,NorthAm,Louisville,3.0
1200000.0,NorthAm,Los Gatos,2.0
8022.0,EU,Edinburgh,1.0
41100000.0,NorthAm,Mountain View,4.0
1250000.0,NorthAm,Minnetonka,1.0
9700000.0,NorthAm,Boston,2.0
12000000.0,NorthAm,Austin,4.0
5255000.0,NorthAm,New York,2.0
15000.0,NorthAm,Palo Alto,1.0
29805235.0,NorthAm,New York,5.0
1100000.0,NorthAm,San Francisco,1.0
520000.0,NorthAm,North Little Rock,3.0
5303380.0,EU,Cambridge,1.0
75000.0,NorthAm,San Francisco,1.0
650000.0,NorthAm,Lincoln,1.0
53750.0,NorthAm,San Francisco,2.0
808370.0,SouthAm,São Paulo,7.0
10000002.0,NorthAm,Clearwater,2.0
1200000.0,NorthAm,Boston,1.0
1550000.0,NorthAm,New York,2.0
11245754.0,EU,Southampton,2.0
5546950.0,EU,Copenhagen,3.0
558950000.0,NorthAm,Los Altos,11.0
1411000.0,EU,Paris,2.0
1000.0,NorthAm,Los Angeles,1.0
3500000.0,AS,Mumbai,1.0
1500000.0,NorthAm,San Francisco,1.0
7300000.0,NorthAm,Brooklyn,3.0
725000.0,AS,Shanghai,2.0
150000.0,EU,Paris,1.0
250000.0,NorthAm,Cleveland,1.0
250000.0,NorthAm,San Gabriel,1.0
32600000.0,NorthAm,Edison,3.0
26500000.0,Other,Tel Aviv,3.0
3000000.0,NorthAm,Austin,1.0
7000000.0,EU,Dublin,3.0
10000000.0,NorthAm,Palo Alto,2.0
94000.0,NorthAm,Indianapolis,2.0
8100000.0,AS,Hong Kong,2.0
250000.0,EU,Stockholm,1.0
500000.0,Other,Panama City,1.0
87489.0,EU,London,1.0
3200000.0,AS,Mumbai,1.0
611000.0,NorthAm,Dallas,1.0
13514000.0,NorthAm,Columbia,4.0
100000.0,NorthAm,Austin,1.0
6000000.0,AS,Shenzhen,1.0
700000.0,AS,Shanghai,1.0
346000.0,NorthAm,Medford,1.0
3700000.0,Other,Cape Town,1.0
1700000.0,NorthAm,Cambridge,2.0
81299969.0,NorthAm,Sewickley,6.0
5049575.0,AS,Tokyo,2.0
518754.0,Other,Lima,2.0
5586592.0,SouthAm,São Leopoldo,1.0
780500.0,NorthAm,New York,1.0
10100000.0,NorthAm,Reston,2.0
131700000.0,NorthAm,Sunnyvale,3.0
25000.0,NorthAm,Wayne,1.0
25000.0,NorthAm,Pittsburgh,1.0
382500.0,NorthAm,Houston,5.0
3900000.0,NorthAm,Pipersville,2.0
14000000.0,NorthAm,Concord,4.0
3000.0,NorthAm,Los Angeles,1.0
1203653.0,EU,Dublin,6.0
2400000.0,NorthAm,Huntsville,1.0
25390551.0,EU,München,2.0
3500000.0,EU,London,1.0
77766000.0,EU,Zwingenberg,1.0
330813.0,EU,Exeter,1.0
840000.0,NorthAm,Stamford,3.0
48701.0,NorthAm,Vancouver,1.0
1254000.0,NorthAm,Bethesda,3.0
6575802.0,NorthAm,Irving,5.0
2563168.0,NorthAm,Bridgeport,3.0
300000.0,NorthAm,Cambridge,1.0
20000.0,NorthAm,San Francisco,2.0
10000000.0,EU,London,2.0
74672769.0,NorthAm,San Diego,6.0
249506.0,NorthAm,Dallas,1.0
745000.0,NorthAm,Houston,2.0
200000.0,Other,Kathmandu,1.0
453039.0,EU,Mataró,1.0
2650000.0,EU,London,3.0
7300000.0,EU,Feldkirchen-westerham,1.0
52500.0,NorthAm,San Diego,1.0
9919940.0,EU,München,5.0
9500000.0,NorthAm,New York,2.0
469542.0,NorthAm,Newmarket,1.0
1963489.0,EU,Oxford,1.0
3700000.0,NorthAm,Alamo,2.0
875000.0,NorthAm,Santa Monica,1.0
2000000.0,NorthAm,New York,2.0
36113750.0,NorthAm,Bethesda,10.0
60500000.0,Other,Caesarea,3.0
20900000.0,NorthAm,Waltham,2.0
1065750.0,EU,Boadilla Del Monte,3.0
2200000.0,NorthAm,Pittsburgh,1.0
6400000.0,NorthAm,American Fork,1.0
18139599.0,NorthAm,New York,5.0
11800000.0,Other,Jerusalem,1.0
3000000.0,NorthAm,Mclean,1.0
69000000.0,NorthAm,Chicago,2.0
40000.0,AS,Bangalore,1.0
1250000.0,NorthAm,Franklin,1.0
2100000.0,Other,Bogotá,3.0
50000.0,NorthAm,Sanibel,1.0
9050000.0,NorthAm,South San Francisco,14.0
66000000.0,NorthAm,Ashland,5.0
2000000.0,NorthAm,New York,1.0
18050000.0,NorthAm,Palo Alto,3.0
436818.0,NorthAm,Middleton,3.0
1350170.0,NorthAm,New York,6.0
49000000.0,NorthAm,San Francisco,3.0
749998.0,NorthAm,San Clemente,1.0
68627.0,Other,Riga,2.0
6101427.0,EU,Heidelberg,3.0
27500000.0,NorthAm,Irvine,2.0
1000000.0,NorthAm,San Francisco,1.0
5000.0,Other,Chisinau,1.0
10000005.0,EU,Saint Petersburg,2.0
27000000.0,NorthAm,San Mateo,3.0
68000000.0,NorthAm,Boston,1.0
15000000.0,NorthAm,Mill Valley,1.0
1660000.0,NorthAm,Dublin,3.0
200000.0,NorthAm,New York,1.0
2000000.0,NorthAm,Los Angeles,1.0
180000.0,NorthAm,Emeryville,1.0
150000.0,NorthAm,Vancouver,1.0
500000.0,NorthAm,Palo Alto,2.0
3300000.0,NorthAm,San Francisco,2.0
4380000.0,NorthAm,Santa Ana,2.0
136710.0,EU,Dublin,1.0
175769.0,EU,Liverpool,1.0
6600000.0,Other,Pasig,2.0
15000.0,NorthAm,Dallas,1.0
3118000.0,NorthAm,Denver,3.0
96774.0,NorthAm,Montréal,1.0
2312671.0,EU,London,3.0
20395.0,Other,Tallinn,1.0
17000000.0,NorthAm,Pittsburgh,2.0
500000.0,NorthAm,San Ramon,1.0
1050000.0,NorthAm,Petaluma,1.0
1715000.0,NorthAm,Portland,4.0
1609875.0,EU,Dublin,1.0
30000000.0,EU,Karlsruhe,1.0
25025.0,Other,Mexico City,1.0
2170000.0,EU,Berlin,2.0
12000000.0,NorthAm,Toronto,1.0
58000.0,Other,San Juan,1.0
17000000.0,SouthAm,São Paulo,2.0
1469800.0,NorthAm,New York,2.0
53087864.0,EU,Dublin,3.0
120000.0,NorthAm,Vancouver,2.0
227793.0,EU,London,2.0
64732745.0,EU,Brighton,6.0
3300000.0,NorthAm,Portland,1.0
410000.0,NorthAm,Valencia,3.0
6215000.0,NorthAm,New York,6.0
16000.0,NorthAm,Washington,1.0
850000.0,NorthAm,Dover,1.0
400000000.0,NorthAm,Los Angeles,1.0
750000.0,NorthAm,Jamaica Plain,1.0
2500000.0,NorthAm,San Francisco,1.0
1845836.0,NorthAm,San Francisco,3.0
550000.0,NorthAm,Phoenix,1.0
22000000.0,NorthAm,Cleveland,1.0
8080000.0,NorthAm,Malvern,2.0
1450000.0,NorthAm,New York,3.0
640254.0,EU,Soulac-sur-mer,1.0
6800000.0,NorthAm,Madison,4.0
2000000.0,Other,Brazil,1.0
1660000.0,SouthAm,São Paulo,1.0
1300000.0,NorthAm,Syracuse,1.0
1200000.0,Other,Nairobi,1.0
6300000.0,NorthAm,Brisbane,3.0
31000000.0,NorthAm,Carlsbad,4.0
4400000.0,NorthAm,San Francisco,2.0
40000.0,SouthAm,Santiago,2.0
62000000.0,AS,Beijing,3.0
21400000.0,NorthAm,Los Angeles,2.0
295000.0,EU,Sheffield,1.0
2000000.0,AS,Tokyo,2.0
2800000.0,NorthAm,New York,2.0
20000000.0,NorthAm,Austin,2.0
200000.0,EU,Valencia,1.0
2081497.0,NorthAm,New York,2.0
34000.0,NorthAm,Toronto,2.0
5900000.0,NorthAm,Redwood City,2.0
17363449.0,NorthAm,San Francisco,4.0
750000.0,NorthAm,Silt,1.0
30000.0,NorthAm,Nashville,1.0
29800000.0,NorthAm,Nashville,4.0
38810000.0,NorthAm,Irvine,3.0
27500000.0,NorthAm,Montréal,4.0
150000.0,NorthAm,Brampton,1.0
3403684.0,EU,Cambridge,2.0
4600000.0,NorthAm,Burlingame,2.0
1125080.0,NorthAm,Delta,1.0
43000000.0,NorthAm,San Jose,2.0
61200000.0,Other,Çan,2.0
575000.0,NorthAm,Baltimore,1.0
10000.0,NorthAm,Southern Md Facility,1.0
1580000.0,EU,London,1.0
3000000.0,EU,Saint Petersburg,1.0
500000.0,NorthAm,Charlotte,1.0
7000000.0,NorthAm,San Francisco,2.0
1800000.0,NorthAm,San Francisco,1.0
2750000.0,NorthAm,Oakland,2.0
10000000.0,NorthAm,Los Angeles,1.0
5000000.0,NorthAm,Mountain View,1.0
700000.0,NorthAm,Hanover,1.0
100000000.0,NorthAm,Minnesota City,1.0
200000000.0,SouthAm,São Paulo,1.0
20000.0,Other,Kampala,1.0
26057950.0,NorthAm,Windermere,1.0
120000.0,NorthAm,Phoenix,1.0
50000.0,NorthAm,Durham,1.0
11200000.0,NorthAm,Burbank,3.0
2000000.0,NorthAm,Venice,1.0
100000.0,NorthAm,Toronto,1.0
1000000.0,NorthAm,Austin,1.0
171420.0,Other,Dubai,1.0
52411646.0,NorthAm,Miami,1.0
25414587.0,NorthAm,Miami,4.0
385000.0,Other,Tallinn,4.0
220000.0,NorthAm,Albuquerque,1.0
639422.0,EU,Zürich,3.0
3404362.0,NorthAm,New York,1.0
44368583.0,NorthAm,Norcross,7.0
1000000.0,EU,London,2.0
931087.0,AS,Sydney,1.0
2809272.0,EU,Franceau,1.0
23000000.0,NorthAm,San Francisco,2.0
920000.0,AS,Seoul,1.0
150000.0,NorthAm,St. Petersburg,1.0
1053485.0,NorthAm,Chicago,2.0
100000.0,Other,Dubai,1.0
11000000.0,NorthAm,Marlborough,2.0
16000000.0,Other,Nairobi,2.0
37188388.0,NorthAm,Gaithersburg,2.0
12539293.0,NorthAm,Pittsburgh,5.0
900000.0,NorthAm,St Louis,3.0
5000000.0,NorthAm,Daytona Beach,1.0
82800000.0,EU,Dubendorf,6.0
30000.0,NorthAm,San Diego,2.0
340000.0,NorthAm,San Francisco,3.0
8205000.0,NorthAm,Burlington,4.0
344789135.0,NorthAm,Sunnyvale,10.0
35301007.0,NorthAm,Plymouth,5.0
23000000.0,NorthAm,Chicago,2.0
15000000.0,NorthAm,Redwood Shores,3.0
2900000.0,EU,London,2.0
19150000.0,NorthAm,Vero Beach,5.0
47893037.0,NorthAm,Santa Clara,9.0
2750000.0,NorthAm,Pittsburgh,1.0
4000000.0,NorthAm,Cambridge,2.0
14300000.0,Other,Modi'in,3.0
318000.0,NorthAm,Olathe,2.0
320621.0,EU,London,3.0
400000.0,NorthAm,Boston,1.0
9000000.0,NorthAm,San Francisco,1.0
10865285.0,NorthAm,Austin,3.0
120000.0,EU,London,1.0
4120000.0,NorthAm,San Francisco,2.0
16192715.0,NorthAm,Anderson,1.0
370000.0,EU,Moscow,2.0
2020000.0,NorthAm,Cambridge,3.0
20000000.0,NorthAm,San Francisco,2.0
17000000.0,NorthAm,San Jose,2.0
2950000.0,NorthAm,San Francisco,3.0
4500000.0,NorthAm,Portland,2.0
7000000.0,NorthAm,San Bruno,3.0
6500000.0,NorthAm,New York,2.0
200000.0,EU,London,1.0
26500000.0,NorthAm,Morrisville,3.0
139764.0,Other,Oslo,1.0
2309230.0,EU,London,3.0
3046171.0,NorthAm,New York,3.0
51470000.0,NorthAm,San Francisco,5.0
198007658.0,AS,Shibuya,8.0
2200000.0,NorthAm,Cary,2.0
61900000.0,NorthAm,San Mateo,4.0
28000000.0,NorthAm,Santa Monica,3.0
5100000.0,NorthAm,Kansas City,2.0
25250000.0,NorthAm,New York,4.0
8948000.0,NorthAm,San Francisco,4.0
2094920.0,NorthAm,Burlingame,4.0
3000000.0,NorthAm,Brookline,1.0
30000000.0,NorthAm,New York,1.0
2055000.0,NorthAm,Round Rock,5.0
430875.0,NorthAm,New York,1.0
950000.0,NorthAm,Denver,1.0
1600000.0,NorthAm,Brighton,1.0
850000.0,NorthAm,Carlsbad,2.0
40242738.0,NorthAm,San Francisco,6.0
5900000.0,NorthAm,San Diego,3.0
1600000.0,NorthAm,California City,1.0
845000000.0,NorthAm,Oakland,9.0
1550000.0,NorthAm,Charlottesville,1.0
283000000.0,NorthAm,Miami,1.0
6000000.0,NorthAm,San Francisco,1.0
50000000.0,NorthAm,Chicago,4.0
20500000.0,NorthAm,San Francisco,1.0
50000.0,NorthAm,Manhattan,1.0
6000000.0,Other,Petah Tiqva,1.0
14400000.0,NorthAm,Novato,1.0
3200000.0,NorthAm,Atlanta,3.0
14000000.0,NorthAm,Lake Mary,1.0
1800000.0,NorthAm,New York,1.0
1287500.0,NorthAm,Chicago,1.0
8943200.0,EU,Oldenburg,2.0
1500000.0,NorthAm,Los Angeles,1.0
28426018.0,NorthAm,Campbell,6.0
2100000.0,NorthAm,Los Angeles,2.0
4340000.0,NorthAm,San Francisco,3.0
66047.0,EU,Torino,1.0
450000.0,NorthAm,New York,2.0
4000000.0,NorthAm,Minneapolis,2.0
350000.0,NorthAm,Boston,2.0
2831931.0,NorthAm,Columbus,5.0
19000000.0,NorthAm,Santa Clara,1.0
182094.081942337,EU,Malmö,1.0
30000.0,NorthAm,Waterloo,1.0
41799.0,EU,Manchester,1.0
15510000.0,NorthAm,New York,1.0
27550000.0,NorthAm,San Francisco,3.0
14249550.0,NorthAm,Romeoville,1.0
30600000.0,AS,Shanghai,3.0
16674.0,NorthAm,Los Gatos,2.0
3697600.0,EU,Dublin,3.0
640000.0,NorthAm,Oakland,1.0
3900000.0,NorthAm,Palo Alto,3.0
1000000.0,NorthAm,Chicago,1.0
10000000.0,NorthAm,Austin,1.0
1000000.0,NorthAm,San Jose,1.0
500000.0,NorthAm,San Jose,4.0
25100000.0,NorthAm,Chelmsford,2.0
1166000.0,NorthAm,Omaha,1.0
1600000.0,Other,Dubai,1.0
5400000.0,NorthAm,Santa Clara,1.0
132500000.0,NorthAm,Cambridge,2.0
17000.0,NorthAm,Seattle,1.0
11050000.0,NorthAm,Vero Beach,2.0
884586.0,NorthAm,Rushville,2.0
705000.0,NorthAm,Clinton,1.0
16130527.0,EU,London,1.0
57000000.0,NorthAm,Libertyville,3.0
21950000.0,NorthAm,Midvale,2.0
25000.0,Other,Buenos Aires,1.0
3122503.0,NorthAm,Billerica,4.0
30000000.0,NorthAm,Portland,1.0
1500000.0,EU,Dublin,1.0
2574556.0,NorthAm,Brooklyn,1.0
2700000.0,NorthAm,San Mateo,1.0
8105000.0,NorthAm,Livermore,6.0
8000000.0,NorthAm,Austin,1.0
5750095.0,NorthAm,Denver,2.0
44900000.0,NorthAm,Santa Clara,4.0
300000.0,AS,Hangzhou,1.0
41551329.0,NorthAm,San Jose,3.0
44000000.0,NorthAm,Gaithersburg,3.0
5700000.0,NorthAm,Atlanta,1.0
25000000.0,NorthAm,Rye,1.0
7500000.0,NorthAm,Santa Clara,1.0
2154000.0,NorthAm,San Jose,3.0
300000000.0,EU,Geneva,1.0
60000.0,AS,Richmond,2.0
1000000.0,AS,Haryana,1.0
10402868.417585,EU,Stuttgart,1.0
20000.0,NorthAm,Vancouver,1.0
75800000.0,NorthAm,Cupertino,4.0
125612000.0,NorthAm,Merrimack,1.0
1300000.0,NorthAm,Austin,1.0
374000.0,SouthAm,Santiago,3.0
507386.0,SouthAm,São Paulo,1.0
1478309.50380542,AS,Melbourne,1.0
8100.0,NorthAm,Branson,1.0
25000.0,NorthAm,Owings Mills,1.0
60000.0,AS,Goa,3.0
150000.0,EU,London,1.0
3000000.0,Other,Kraków,1.0
400000.0,NorthAm,Denver,1.0
55000.0,NorthAm,Oakland,1.0
5800000.0,NorthAm,San Francisco,1.0
10000000.0,NorthAm,Utah,2.0
483000.0,Other,Jerusalem,2.0
1073497.0,EU,Paris,2.0
5000345.0,NorthAm,Alpharetta,1.0
10000000.0,NorthAm,Los Angeles,1.0
600.0,NorthAm,Mesa,1.0
800000.0,NorthAm,Bryn Mawr,1.0
4205000.0,NorthAm,North Bergen,5.0
400000.0,EU,London,1.0
166791.0,EU,London,1.0
8200000.0,NorthAm,Redwood City,2.0
51000000.0,NorthAm,Chicago,1.0
6660000.0,AS,Surry Hills,2.0
450000.0,AS,Singapore,2.0
175000.0,NorthAm,New York,2.0
5000000.0,AS,Shanghai,1.0
303204.0,Other,Riga,1.0
7300000.0,NorthAm,San Francisco,2.0
7000000.0,Other,Kfar Saba,1.0
7859444.0,EU,London,2.0
250000.0,EU,Clémensat,1.0
22400000.0,AS,Bangalore,1.0
132787385.0,NorthAm,Littleton,14.0
1623640.0,AS,Shenzhen,1.0
175000.0,NorthAm,Columbia,1.0
125000.0,NorthAm,New York,1.0
120794.0,EU,Leamington Spa,1.0
40000000.0,AS,Singapore,5.0
150000.0,NorthAm,New York,1.0
1000000.0,EU,Moscow,1.0
50000.0,NorthAm,Dallas,1.0
909150.0,EU,Alton Barnes,2.0
2401000.0,EU,Leipzig,2.0
4935000.0,NorthAm,Toronto,2.0
300000.0,NorthAm,Charleston,1.0
1400000.0,NorthAm,Warrenton,1.0
300000.0,NorthAm,Venice,1.0
16360000.0,NorthAm,Chicago,7.0
150000.0,AS,Bengaluru,1.0
3500000.0,NorthAm,Redondo Beach,1.0
200000.0,AS,Sydney,1.0
42000.0,NorthAm,Deerfield Beach,1.0
281169.0,Other,Wellington,5.0
1438301.0,EU,Madrid,4.0
2455000.0,NorthAm,Palo Alto,1.0
160000.0,NorthAm,Ely,2.0
5404028.0,NorthAm,Seattle,5.0
640215.0,EU,London,2.0
225000.0,NorthAm,San Francisco,2.0
3000000.0,Other,Prague,1.0
560393.0,EU,London,3.0
999857.0,NorthAm,Los Angeles,1.0
90000000.0,NorthAm,New York,5.0
1281000.0,NorthAm,Santa Monica,5.0
10550000.0,NorthAm,Seattle,4.0
375000.0,NorthAm,Portland,1.0
33887.0,Other,Prague,1.0
25000.0,NorthAm,Pittsburgh,1.0
750000.0,NorthAm,Burlington,1.0
17000000.0,NorthAm,Santa Barbara,2.0
125000.0,NorthAm,Pittsburgh,2.0
170000.0,Other,Buenos Aires,1.0
600000.0,AS,New Delhi,1.0
275000.0,NorthAm,Miami,1.0
400000.0,NorthAm,Naples,1.0
3900000.0,NorthAm,San Francisco,3.0
1000000.0,NorthAm,Kitchener,1.0
200000.0,SouthAm,Santiago,1.0
1100000.0,EU,Ecublens,2.0
9099999.0,NorthAm,San Francisco,3.0
20000.0,NorthAm,Lincoln,1.0
7500000.0,NorthAm,New York,4.0
100000.0,NorthAm,San Francisco,1.0
8600000.0,NorthAm,San Francisco,2.0
3340608.0,EU,Madrid,1.0
705000.0,NorthAm,Redwood City,6.0
228771.0,NorthAm,Kitchener,3.0
112214350.0,NorthAm,Vancouver,5.0
1100000.0,NorthAm,Bellevue,1.0
4000000.0,NorthAm,Asheville,1.0
6000000.0,NorthAm,Austin,1.0
130000.0,NorthAm,Los Angeles,1.0
630000.0,NorthAm,Portland,1.0
200000.0,NorthAm,Tampa,1.0
6640000.0,NorthAm,Oakland,2.0
10700000.0,NorthAm,San Francisco,2.0
23376606.0,NorthAm,Foster City,6.0
20000.0,NorthAm,Lexington,1.0
475000.0,NorthAm,New York,2.0
850000.0,NorthAm,Campbell,1.0
2000000.0,NorthAm,Morrisville,1.0
1500000.0,NorthAm,Overland Park,1.0
125000.0,NorthAm,Chicago,1.0
120000.0,NorthAm,San Francisco,1.0
14563000.0,NorthAm,San Francisco,4.0
805000.0,NorthAm,Chicago,1.0
600000.0,NorthAm,San Francisco,1.0
200000.0,AS,Melbourne,1.0
1000.0,Other,Surabaya,1.0
261104.0,AS,Tokyo,2.0
3900000.0,NorthAm,Fort Collins,2.0
25000.0,Other,Rehovot,1.0
638000.0,NorthAm,Phoenix,2.0
60000000.0,NorthAm,Encinitas,1.0
5000000.0,NorthAm,Austin,1.0
1400000.0,NorthAm,Nashville,1.0
1835032.0,NorthAm,Menlo Park,2.0
697191.0,EU,London,1.0
3000.0,NorthAm,Babson Park,1.0
9000000.0,NorthAm,Victoria,1.0
9495622.95886318,AS,Sydney,3.0
5000000.0,EU,London,1.0
27500000.0,NorthAm,Boston,2.0
5448036.0,EU,Reading,1.0
450240.0,EU,Rome,1.0
4150000.0,NorthAm,Lincoln,2.0
240000.0,NorthAm,Westbury,1.0
400000.0,NorthAm,Newport Beach,1.0
45457.0,EU,Kent,1.0
8500000.0,NorthAm,La Jolla,4.0
19900000.0,NorthAm,Mountain View,3.0
1650000.0,NorthAm,Toronto,1.0
1000000.0,NorthAm,Montréal,2.0
12500000.0,NorthAm,Redwood City,3.0
40000.0,NorthAm,San Francisco,1.0
575144.0,EU,Amsterdam,2.0
35000.0,NorthAm,Puyallup,1.0
450000.0,NorthAm,Old Saybrook,2.0
513186.0,EU,Amsterdam,1.0
500000.0,EU,Brighton,1.0
750000.0,EU,London,1.0
750000.0,NorthAm,Las Vegas,2.0
23470000.0,NorthAm,Orem,3.0
50000.0,NorthAm,Lake Havasu City,1.0
65000.0,SouthAm,Santiago,2.0
24000.0,NorthAm,Cincinnati,1.0
200000.0,NorthAm,San Francisco,1.0
20000.0,AS,Tokyo,1.0
550000.0,NorthAm,Palo Alto,1.0
500000.0,NorthAm,Pelham,1.0
1000000.0,EU,Paris,1.0
1200000.0,NorthAm,San Francisco,1.0
40000.0,SouthAm,Santiago,1.0
350000.0,AS,Gurgaon,1.0
1500000.0,NorthAm,Downingtown,1.0
1500000.0,NorthAm,Venice,1.0
6500000.0,AS,Singapore,2.0
2150000.0,AS,Mumbai,2.0
19000000.0,NorthAm,Boston,1.0
3450000.0,NorthAm,Boston,1.0
100000.0,NorthAm,Philadelphia,1.0
7300000.0,NorthAm,Santa Monica,2.0
15000000.0,NorthAm,New York,1.0
1609299.0,NorthAm,Westborough,1.0
8500000.0,EU,Gothenburg,3.0
1826193.0,EU,Firenze,3.0
10000000.0,NorthAm,Needham,1.0
5000000.0,AS,Nanchang,2.0
10000000.0,NorthAm,Montréal,2.0
5000000.0,NorthAm,La Jolla,3.0
44376.1601166017,Other,Sofia,2.0
350000.0,SouthAm,Santiago,1.0
6500000.0,SouthAm,São Paulo,2.0
40000.0,Other,Buenos Aires,1.0
4000000.0,EU,Moscow,2.0
323537.0,EU,Ware,2.0
5000000.0,NorthAm,San Francisco,1.0
1000000.0,EU,London,1.0
4000000.0,NorthAm,San Francisco,1.0
100000.0,NorthAm,Grandville,1.0
135000.0,NorthAm,Palo Alto,1.0
55600000.0,NorthAm,New York,7.0
910337.0,NorthAm,Wayne,2.0
1175000.0,NorthAm,Lehi,2.0
8240000.0,NorthAm,Toronto,2.0
602400.0,NorthAm,Spokane,1.0
1700000.0,NorthAm,Minneapolis,3.0
